FIPS,value
19131,19.6
19133,30.8
19135,26.4
19137,24
19139,25.9
19141,26.7
19143,22
19145,27.1
19147,26.7
19149,28.7
19151,28.9
19153,19.5
19155,25.8
19157,23.7
19159,26.3
19161,26.2
19163,24.5
19165,25.4
19167,18.9
19169,17.2
19171,27.2
19173,26.2
19175,25
19177,23.1
19179,26.6
19181,17.5
19183,21.4
19185,31.3
19187,25
19189,28.4
19191,27.4
19193,26.4
19195,26.8
19197,27.7
20001,30.7
20003,26.7
20005,32.7
20007,27.2
20009,27.5
20011,31.5
20013,33.4
20015,27.1
20017,24.5
20019,30.8
20021,31.6
20023,27.6
20025,30.4
20027,28.9
20029,29.2
20031,27.2
20033,31.4
20035,28.1
20037,27.6
20039,34.1
20041,31.6
20043,31.3
20045,17.1
20047,28.3
20049,33.2
20051,26.5
20053,29
20055,28.3
20057,27.1
20059,25.5
20061,23.2
20063,30.1
20065,34.3
20067,28.6
20069,29.8
20071,33.9
20073,31.8
20075,26.9
20077,35.4
20079,25.5
20081,28.9
20083,23.8
20085,27.9
20087,24.5
20089,24.9
20091,17.5
20093,24.1
20095,32.5
20097,29.7
20099,32.8
20101,31.5
20103,25.1
20105,23.2
20107,33.7
20109,26.8
20111,23.1
20113,21.5
20115,28.8
20117,28.8
20119,30.7
20121,29.5
20123,26.3
20125,32.3
20127,30.9
20129,31.4
20131,31.1
20133,29.9
20135,28.2
20137,28.7
20139,29.1
20141,30.3
20143,30.5
20145,31.2
20147,34.7
20149,26.3
20151,27.8
20153,28.2
20155,27
20157,29.9
20159,29.5
20161,16.6
20163,29.9
20165,32.8
20167,30.2
20169,28
20171,30
20173,25.5
20175,25.1
20177,24.8
20179,26.1
20181,28.8
20183,28.6
20185,24.1
20187,32
20189,25.9
20191,31.9
20193,30.7
20195,31.2
20197,23.7
20199,25.5
20201,28
20203,31.1
20205,37.5
20207,26.2
20209,32.9
21001,33.1
21003,39.4
21005,34.5
21007,38.6
21009,37.7
21011,37
21013,37.5
21015,24.7
21017,31.1
21019,31.5
21021,20.9
21023,31.2
21025,34
21027,25.4
21029,28.2
21031,31.4
21033,28
21035,27
21037,23.9
21039,33.2
21041,30
21043,39.8
21045,31.3
21047,31.4
21049,27.2
21051,35.3
21053,36
21055,29.8
21057,32.3
21059,27.4
21061,23.5
21063,36.3
21065,37.1
21067,20.3
21069,28.1
21071,36.9
21073,25.5
21075,27.1
21077,31.8
21079,27
21081,36.6
21083,37.8
21085,35.7
21087,30.1
21089,32.8
21091,29.8
21093,31.8
21095,32.5
21097,31.8
21099,35.4
21101,31.2
21103,24
21105,35.4
21107,33.1
21109,36.9
21111,24.9
21113,29.2
21115,36
21117,25.4
21119,40.3
21121,34
21123,31.1
21125,34.7
21127,32.9
21129,33
21131,34.1
21133,35.3
21135,37.4
21137,27.1
21139,31.2
21141,28.5
21143,31.2
21145,28.3
21147,39.3
21149,31.8
21151,23.2
21153,31.5
21155,38.2
21157,28
21159,35
21161,32.1
21163,30
21165,33.7
21167,28.6
21169,33.3
21171,35.6
21173,34.7
21175,33.2
21177,34.8
21179,26.7
21181,37
21183,39
21185,20.2
21187,34.8
21189,26.1
21191,26.8
21193,35.9
21195,37.9
21197,29.8
21199,32.7
21201,29.5
21203,35.5
21205,29.3
21207,34.3
21209,26.8
21211,26.5
21213,24.4
21215,29.1
21217,31.9
21219,39
21221,30
21223,33.1
21225,36.7
21227,23.7
21229,25.2
21231,36.9
21233,31.4
21235,36.3
21237,37.9
21239,22.6
22001,35.3
22003,40.7
22005,30.8
22007,34.1
22009,35.8
22011,27.5
22013,25.8
22015,27
22017,30.8
22019,29.8
22021,27.3
22023,33.4
22025,39.7
22027,34.9
22029,38.7
22031,32.6
22033,28.5
22035,27.5
22037,26.5
22039,36.3
22041,36.5
22043,41.4
22045,28.8
22047,21
22049,29
22051,26.8
22053,33.2
22055,25.8
22057,32
22059,31.8
22061,30.7
22063,31
22065,38.6
22067,33
22069,28.3
22071,23.9
22073,31.4
22075,26.9
22077,26.4
22079,30.5
22081,34.1
22083,34.4
22085,36.8
22087,32.8
22089,24.8
22091,31.1
22093,35.4
22095,32
22097,31.9
22099,32.5
22101,36.6
22103,22.3
22105,33.7
22107,33.2
22109,31.1
22111,31.9
22113,33.6
22115,31.6
22117,36.8
22119,31
22121,20.8
22123,29.4
22125,14.2
22127,26.5
23001,24.7
23003,31.2
23005,15.9
23007,23.3
23009,18.3
23011,23.1
23013,18.6
23015,19.4
23017,26.2
23019,23.5
23021,25.1
23023,18.5
23025,26
23027,20.7
23029,26.7
23031,21.7
24001,29.1
24003,20.5
24005,23.5
24009,21.4
24011,30.8
24013,25.4
24015,28.4
24017,25.8
24019,33.7
24021,22.1
24023,28.1
24025,24.9
24027,16.7
24029,28.2
24031,16.2
24033,23.1
24035,23.3
24037,23.9
24039,34.5
24041,20.3
24043,27.2
24045,26.7
24047,26.1
24510,26.5
25001,18.2
25003,19.9
25005,26.8
25007,18.2
25009,21.1
25011,21.7
25013,25.7
25015,16.9
25017,18.8
25019,19.5
25021,19.9
25023,24.8
25025,19.3
25027,23.4
26001,21.7
26003,25.8
26005,20.4
26007,24.5
26009,29.2
26011,30.6
26013,24.1
26015,27.3
26017,25.5
26019,30
26021,22.5
26023,29.5
26025,27
26027,29.8
26029,17.2
26031,26.5
26033,30.5
26035,31.2
26037,23.7
26039,23.7
26041,22.7
26043,21
26045,22.9
26047,19.4
26049,26.2
26051,26.1
26053,24.3
26055,18.2
26057,20.3
26059,23.6
26061,21
26063,23.8
26065,20.2
26067,25.8
26069,27.9
26071,23.2
26073,17.9
26075,24.6
26077,19.3
26079,28.4
26081,19.8
26083,22.1
26085,29.2
26087,21.8
26089,15.4
26091,28.3
26093,21.5
26095,19.7
26097,30.4
26099,25.3
26101,22
26103,20.3
26105,24.5
26107,26.5
26109,26
26111,21
26113,22.8
26115,28.2
26117,24.6
26119,21.3
26121,24
26123,25.5
26125,19
26127,25.7
26129,31
26131,31.4
26133,20.1
26135,28.2
26137,25.5
26139,20.8
26141,25.7
26143,32.7
26145,25.5
26147,26.2
26149,31.7
26151,26.6
26153,26.3
26155,28.6
26157,29.6
26159,28
26161,15.3
26163,26.5
26165,29.5
27001,29
27003,19.8
27005,27
27007,23
27009,21.9
27011,26.2
27013,20.2
27015,23.9
27017,21.2
27019,15.9
27021,27.8
27023,26.7
27025,23.7
27027,19.9
27029,28
27031,18.3
27033,33.4
27035,21.5
27037,18.2
27039,26.6
27041,24.9
27043,27.6
27045,27.3
27047,25.1
27049,23.1
27051,28.9
27053,16.4
27055,24.4
27057,25.5
27059,26.6
27061,25.3
27063,27.1
27065,29.9
27067,21.7
27069,22.6
27071,27.5
27073,28
27075,27.8
27077,28.5
27079,21.3
27081,19.8
27083,23
27085,23.4
27087,27.9
27089,22.9
27091,22.4
27093,21
27095,25.1
27097,25
27099,24.8
27101,25.2
27103,17.9
27105,27.7
27107,27.4
27109,19.5
27111,23
27113,22.9
27115,27.9
27117,26.1
27119,27.4
27121,21.8
27123,19
27125,26.5
27127,27.4
27129,25
27131,19.6
27133,27.9
27135,25.8
27137,22.1
27139,18.7
27141,19.6
27143,28.8
27145,21.9
27147,21.3
27149,22.8
27151,28.9
27153,24.5
27155,31.9
27157,25.5
27159,30.1
27161,25.3
27163,16.2
27165,25.4
27167,31.6
27169,25.2
27171,20
27173,28.9
28001,31.9
28003,35.1
28005,37
28007,30.3
28009,24.9
28011,33
28013,39.4
28015,41.4
28017,31.7
28019,34.2
28021,42.5
28023,33.1
28025,30.4
28027,35.8
28029,43.2
28031,40.1
28033,28.8
28035,28.6
28037,32.1
28039,32.3
28041,28.5
28043,32.7
28045,35.3
28047,30
28049,31.2
28051,41.6
28053,28.1
28055,43.4
28057,30.4
28059,26.3
28061,38.8
28063,35.1
28065,37.4
28067,35.9
28069,35.7
28071,26.2
28073,25.5
28075,33.6
28077,44.2
28079,35
28081,28.9
28083,33.3
28085,32.7
28087,30.1
28089,22.4
28091,29.6
28093,37.2
28095,37.4
28097,35.2
28099,32.3
28101,31.7
28103,39.8
28105,24.3
28107,40
28109,32.3
28111,32.6
28113,37.1
28115,31.9
28117,42.8
28119,40.8
28121,30.2
28123,37.8
28125,29.2
28127,29.6
28129,32.2
28131,34.7
28133,32.7
28135,30.4
28137,27.2
28139,42.5
28141,41.5
28143,30.7
28145,30.9
28147,32.7
28149,35.3
28151,35.9
28153,40.4
28155,27.8
28157,33.4
28159,39.3
28161,32.9
28163,36.7
29001,31.7
29003,21.6
29005,23.8
29007,31.6
29009,28
29011,30.2
29013,27.4
29015,31.6
29017,32.6
29019,22.8
29021,32.2
29023,39.7
29025,29
29027,28
29029,27.4
29031,29
29033,28
29035,36.9
29037,26
29039,29.8
29041,28.8
29043,24.9
29045,28.7
29047,23.7
29049,34.5
29051,20.7
29053,25.8
29055,30.3
29057,28.4
29059,28.9
29061,30.4
29063,33.9
29065,28
29067,30.3
29069,43.8
29071,32.6
29073,27.3
29075,29.5
29077,24
29079,28.7
29081,35.4
29083,29.7
29085,28.5
29087,31.3
29089,25.2
29091,31.8
29093,26.8
29095,22.8
29097,27
29099,22.6
29101,27.9
29103,40.9
29105,30.2
29107,30.1
29109,27.9
29111,23.1
29113,27.3
29115,28.7
29117,27.6
29119,20.1
29121,29.3
29123,28.7
29125,35.5
29127,28.2
29129,26.3
29131,26
29133,36.6
29135,29.5
29137,31.2
29139,28.4
29141,24.7
29143,38.6
29145,27.8
29147,25.2
29149,34.6
29151,32.8
29153,29.9
29155,41.5
29157,27
29159,28.1
29161,28.2
29163,29.6
29165,23.5
29167,26.4
29169,21.9
29171,30.7
29173,23.4
29175,32.8
29177,33.3
29179,31.1
29181,35.3
29183,22.7
29185,29.4
29186,29.6
29187,32.3
29189,21.9
29195,32.3
29197,27.5
29199,35.7
29201,34.9
29203,30.5
29205,24.1
29207,38
29209,28.1
29211,34.3
29213,30.5
29215,29.5
29217,25.9
29219,26.3
29221,33.1
29223,32.8
29225,25
29227,27.7
29229,30
29510,26.3
30001,21.8
30003,25.1
30005,27.2
30007,22.2
30009,21.5
30011,25.4
30013,24.5
30015,29.4
30017,26.5
30019,26.2
30021,27.6
30023,33.8
30025,25.9
30027,26
30029,20
30031,13.1
30033,32.2
30035,31.1
30037,23.8
30039,20
30041,27.2
30043,22.8
30045,29.5
30047,22.3
30049,19.6
30051,24.8
30053,22.1
30055,25
30057,19.6
30059,23
30061,22.8
30063,16.7
30065,27.6
30067,25.2
30069,21.7
30071,29.5
30073,23.8
30075,27.4
30077,25.9
30079,24.3
30081,23.9
30083,28.4
30085,28.5
30087,24.6
30089,28.8
30091,32.5
30093,22.5
30095,23.4
30097,20.5
30099,28
30101,23.4
30103,24.9
30105,30.8
30107,24.9
30109,28.8
30111,22.1
31001,25.5
31003,24.9
31005,23.9
31007,22.6
31009,32.5
31011,30.8
31013,23.4
31015,30.5
31017,27.6
31019,19.7
31021,32.5
31023,25.4
31025,27.1
31027,26.3
31029,28.9
31031,31.3
31033,24.3
31035,27
31037,29.1
31039,27.6
31041,29.6
31043,32.3
31045,20.7
31047,25.9
31049,26.6
31051,33.4
31053,29.4
31055,21.9
31057,25.1
31059,28.1
31061,28.7
31063,29.8
31065,30.3
31067,29.1
31069,31
31071,29.8
31073,21.2
31075,37.6
31077,31.7
31079,27.9
31081,25.3
31083,28.2
31085,25.6
31087,27.1
31089,29.8
31091,27.3
31093,28.4
31095,31.4
31097,29.9
31099,23.7
31101,31.1
31103,27.6
31105,29.3
31107,30.8
31109,17.5
31111,27.7
31113,30.4
31115,28.8
31117,27.5
31119,25.8
31121,30.2
31123,31
31125,27.3
31127,25.4
31129,30.5
31131,29.8
31133,26
31135,25.7
31137,25.3
31139,30.6
31141,23.2
31143,25.5
31145,25.3
31147,32.6
31149,37.4
31151,29.8
31153,20
31155,24.6
31157,25.8
31159,23.1
31161,30.1
31163,28.4
31165,30.6
31167,31.6
31169,24.9
31171,28
31173,32.2
31175,26.6
31177,22
31179,23.9
31181,31.1
31183,32.2
31185,26.2
32001,26.4
32003,23.9
32005,20.4
32007,25.6
32009,30
32011,21.9
32013,20.9
32015,19.8
32017,28
32019,25
32021,31.4
32023,28.6
32027,28.3
32029,25.3
32031,18.4
32033,23.7
32510,22.3
33001,22.9
33003,21.6
33005,19.4
33007,25.9
33009,19.2
33011,22.5
33013,20
33015,18.9
33017,23.8
33019,26.5
34001,30.2
34003,24.5
34005,23.8
34007,28.7
34009,27.2
34011,31.2
34013,28.4
34015,27.7
34017,28.8
34019,18.8
34021,24.3
34023,25.9
34025,24.2
34027,21.3
34029,29.2
34031,27.5
34033,29.6
34035,20.1
34037,25.6
34039,24.4
34041,28.4
35001,17
35003,20.1
35005,26.4
35006,29.4
35007,28.4
35009,30.4
35011,29.6
35013,17.2
35015,27.7
35017,19.1
35019,26.5
35021,30.3
35023,28.6
35025,30.3
35027,25.2
35028,12.8
35029,27.1
35031,25.6
35033,22
35035,23
35037,27.4
35039,23.3
35041,29.5
35043,12.9
35045,23.9
35047,22.6
35049,12.1
35051,26.7
35053,25.4
35055,14.1
35057,26.3
35059,26.6
35061,21.5
36001,22
36003,29.3
36005,31.3
36007,23
36009,26.6
36011,24.6
36013,27.5
36015,28.2
36017,24.2
36019,26.5
36021,20.1
36023,25.2
36025,26.2
36027,21.1
36029,25.6
36031,21.5
36033,29.2
36035,28
36037,29.9
36039,25.1
36041,20.3
36043,28.8
36045,27
36047,25.7
36049,29.1
36051,22.8
36053,23.7
36055,23.2
36057,30.8
36059,22.8
36061,17.5
36063,29.2
36065,25.7
36067,21.8
36069,23.3
36071,25.7
36073,32.8
36075,26.9
36077,22.6
36079,21
36081,28.4
36083,21.1
36085,27.3
36087,24.9
36089,29.4
36091,20.2
36093,22.8
36095,25.8
36097,25
36099,30.8
36101,26.9
36103,24.2
36105,27.6
36107,27.3
